Departamento;Provincia;Distrito;P69_2_T;P70A_1_1;P70A_2_1;P70A_3_1;P70A_4_1;P70A_5_1
LA LIBERTAD;CHEPEN;PACANGA;24;1;5; ; ; 
LA LIBERTAD;CHEPEN;PUEBLO NUEVO;23;1;3; ; ; 
LA LIBERTAD;JULCAN;JULCAN;21;1;2; ; ; 
LA LIBERTAD;JULCAN;CALAMARCA;8; ; ; ; ; 
LA LIBERTAD;JULCAN;CARABAMBA;7; ;1; ; ; 
LA LIBERTAD;JULCAN;HUASO;3; ; ; ; ; 
LA LIBERTAD;OTUZCO;OTUZCO;30;2;4; ; ; 
LA LIBERTAD;OTUZCO;AGALLPAMPA; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;CHARAT; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;HUARANCHAL; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;LA CUESTA; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;MACHE; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;PARANDAY; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;SALPO; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;SINSICAP; ; ; ; ; ; 
LA LIBERTAD;OTUZCO;USQUIL;6;1;1; ; ; 
LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;21;2;6; ; ; 
LA LIBERTAD;PACASMAYO;GUADALUPE;40;8;4; ; ; 
LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;4;1;1; ; ; 
LA LIBERTAD;PACASMAYO;PACASMAYO;20;2;3; ; ; 
LA LIBERTAD;PACASMAYO;SAN JOSE;5;1;2;2;2; 
LA LIBERTAD;PATAZ;TAYABAMBA;24;1; ; ; ; 
LA LIBERTAD;PATAZ;BULDIBUYO; ; ; ; ; ; 
LA LIBERTAD;PATAZ;CHILLIA; ; ; ; ; ; 
LA LIBERTAD;PATAZ;HUANCASPATA; ; ; ; ; ; 
LA LIBERTAD;PATAZ;HUAYLILLAS; ; ; ; ; ; 
LA LIBERTAD;PATAZ;HUAYO; ; ; ; ; ; 
LA LIBERTAD;PATAZ;ONGON; ; ; ; ; ; 
LA LIBERTAD;PATAZ;PARCOY;9; ; ; ; ; 
LA LIBERTAD;PATAZ;PATAZ;12;1;3; ; ; 
LA LIBERTAD;PATAZ;PIAS; ; ; ; ; ; 
LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS; ; ; ; ; ; 
LA LIBERTAD;PATAZ;TAURIJA; ; ; ; ; ; 
LA LIBERTAD;PATAZ;URPAY; ; ; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;72;4;6; ; ;1
LA LIBERTAD;SANCHEZ CARRION;CHUGAY;6;1; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;COCHORCO; ; ; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;CURGOS;6;1; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;MARCABAL; ; ; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;SANAGORAN; ; ; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;SARIN; ; ; ; ; ; 
LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;8; ; ; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;19;1;1; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;14;1;1; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;6;1; ; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA; ; ; ; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA; ; ; ; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;12;1;4; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA; ; ; ; ; ; 
LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA; ; ; ; ; ; 
LA LIBERTAD;GRAN CHIMU;CASCAS; ; ; ; ; ; 
LA LIBERTAD;GRAN CHIMU;LUCMA; ; ; ; ; ; 
LA LIBERTAD;GRAN CHIMU;MARMOT; ; ; ; ; ; 
LA LIBERTAD;GRAN CHIMU;SAYAPULLO; ; ; ; ; ; 
LA LIBERTAD;VIRU;VIRU;60;4;4; ; ; 
LA LIBERTAD;VIRU;CHAO;46;5;6; ; ; 
LA LIBERTAD;VIRU;GUADALUPITO;16;3;1; ; ; 
LAMBAYEQUE;CHICLAYO;CHICLAYO;110;25;7; ; ; 
LAMBAYEQUE;CHICLAYO;CHONGOYAPE; ; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;ETEN; ; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;ETEN PUERTO;12; ;3;2; ; 
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;30;2;10;2;2; 
LAMBAYEQUE;CHICLAYO;LA VICTORIA;30;5; ; ; ; 
LAMBAYEQUE;CHICLAYO;LAGUNAS;6; ;2; ; ; 
LAMBAYEQUE;CHICLAYO;MONSEFU;4;1;2; ; ; 
LAMBAYEQUE;CHICLAYO;NUEVA ARICA;5; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;OYOTUN;2;1; ; ; ; 
LAMBAYEQUE;CHICLAYO;PICSI; ; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;PIMENTEL;60;5;9; ;2;1
LAMBAYEQUE;CHICLAYO;REQUE;4;1;2; ; ; 
LAMBAYEQUE;CHICLAYO;SANTA ROSA; ; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;SANA;4;1;1; ; ; 
LAMBAYEQUE;CHICLAYO;CAYALTI;4;1;7; ; ; 
LAMBAYEQUE;CHICLAYO;PATAPO;4;1; ; ; ; 
LAMBAYEQUE;CHICLAYO;POMALCA;22;4;8; ; ; 
LAMBAYEQUE;CHICLAYO;PUCALA; ; ; ; ; ; 
LAMBAYEQUE;CHICLAYO;TUMAN;15;2;2; ; ; 
LAMBAYEQUE;FERRENAFE;FERRENAFE;22;5;3; ; ; 
LAMBAYEQUE;FERRENAFE;CANARIS; ; ; ; ; ; 
LAMBAYEQUE;FERRENAFE;INCAHUASI; ; ; ; ; ; 
LAMBAYEQUE;FERRENAFE;MANUEL ANTONIO MESONES MURO; ; ; ; ; ; 
LAMBAYEQUE;FERRENAFE;PITIPO;1; ;1;1; ; 
LAMBAYEQUE;FERRENAFE;PUEBLO NUEVO;7;1; ; ; ; 
LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;23;5;4; ; ; 
LAMBAYEQUE;LAMBAYEQUE;CHOCHOPE;2; ;1; ; ; 
LAMBAYEQUE;LAMBAYEQUE;ILLIMO; ; ; ; ; ; 
LAMBAYEQUE;LAMBAYEQUE;JAYANCA;6;1;2; ; ; 
LAMBAYEQUE;LAMBAYEQUE;MOCHUMI; ; ; ; ; ; 
LAMBAYEQUE;LAMBAYEQUE;MORROPE;21;3;5; ; ; 
LAMBAYEQUE;LAMBAYEQUE;MOTUPE;14;1;3; ; ; 
LAMBAYEQUE;LAMBAYEQUE;OLMOS;19;2;2; ; ; 
LAMBAYEQUE;LAMBAYEQUE;PACORA; ; ; ; ; ; 
LAMBAYEQUE;LAMBAYEQUE;SALAS;7; ;2; ; ; 
LAMBAYEQUE;LAMBAYEQUE;SAN JOSE; ; ; ; ; ; 
LAMBAYEQUE;LAMBAYEQUE;TUCUME;8;2;5; ; ; 
LIMA;LIMA;LIMA;1594;123;85;46; ;9
LIMA;LIMA;ANCON;49;3;8; ; ;1
LIMA;LIMA;ATE;734;70;58; ;15;1
LIMA;LIMA;BARRANCO;157;13;32;30; ; 
LIMA;LIMA;BRENA;48;9;7;30; ; 
LIMA;LIMA;CARABAYLLO;168;13;6;4; ; 
LIMA;LIMA;CHACLACAYO;50;5;13;2; ; 
LIMA;LIMA;CHORRILLOS;124;16;20;40; ; 
LIMA;LIMA;CIENEGUILLA;65;10;33; ; ; 
LIMA;LIMA;COMAS;166;38;2;6; ; 
LIMA;LIMA;EL AGUSTINO;84;31;40; ; ; 
LIMA;LIMA;INDEPENDENCIA;277;21;15;2; ; 
LIMA;LIMA;JESUS MARIA;542;32;30;50; ;13
LIMA;LIMA;LA MOLINA;516;29;36;50;2;12
LIMA;LIMA;LA VICTORIA;162;22;36;16; ; 
LIMA;LIMA;LINCE;283;19;15;31; ; 
LIMA;LIMA;LOS OLIVOS;273;42;39; ; ; 
LIMA;LIMA;LURIGANCHO;509;13;15; ; ; 
LIMA;LIMA;LURIN;520;22;13; ;3; 
LIMA;LIMA;MAGDALENA DEL MAR;162;16;14;20; ; 
LIMA;LIMA;PUEBLO LIBRE;277;15;29;18; ; 
LIMA;LIMA;MIRAFLORES;832;67;64;60; ;4
LIMA;LIMA;PACHACAMAC;131;21;30; ; ; 
LIMA;LIMA;PUCUSANA;34;3;10; ;4; 
LIMA;LIMA;PUENTE PIEDRA;510;32;62; ; ; 
LIMA;LIMA;PUNTA HERMOSA;122;6;6; ; ;3
LIMA;LIMA;PUNTA NEGRA;28;2;6;1;1; 
LIMA;LIMA;RIMAC;62;2;4; ; ; 
LIMA;LIMA;SAN BARTOLO;69;3;3;5; ; 
LIMA;LIMA;SAN BORJA;695;34;68;50; ;5
LIMA;LIMA;SAN ISIDRO;1116;45;47;200; ;24
LIMA;LIMA;SAN JUAN DE LURIGANCHO;188;25;50; ;4;1
LIMA;LIMA;SAN JUAN DE MIRAFLORES;174;17;17;8; ; 
LIMA;LIMA;SAN LUIS;57;9;19;15; ; 
LIMA;LIMA;SAN MARTIN DE PORRES;284;34;16;30; ; 
LIMA;LIMA;SAN MIGUEL;266;57;27;18;9;3
LIMA;LIMA;SANTA ANITA;145;16;17; ; ; 
LIMA;LIMA;SANTA MARIA DEL MAR;60;1;5; ; ; 
LIMA;LIMA;SANTA ROSA;29;2;5; ; ; 
LIMA;LIMA;SANTIAGO DE SURCO;1022;109;101; ;4; 
LIMA;LIMA;SURQUILLO;247;19;30;20; ; 
LIMA;LIMA;VILLA EL SALVADOR;81;68;2; ; ; 
LIMA;LIMA;VILLA MARIA DEL TRIUNFO;134;16;15; ; ; 
LIMA;BARRANCA;BARRANCA;51;8;2; ;2;1
LIMA;BARRANCA;PARAMONGA;22;1;8; ; ; 
LIMA;BARRANCA;PATIVILCA;6;2;3;6; ; 
LIMA;BARRANCA;SUPE;23;3;4; ; ; 
LIMA;BARRANCA;SUPE PUERTO;4;1;4; ; ; 
LIMA;CAJATAMBO;CAJATAMBO; ; ; ; ; ; 
LIMA;CAJATAMBO;COPA; ; ; ; ; ; 
LIMA;CAJATAMBO;GORGOR; ; ; ; ; ; 
LIMA;CAJATAMBO;HUANCAPON; ; ; ; ; ; 
LIMA;CAJATAMBO;MANAS; ; ; ; ; ; 
LIMA;CANTA;CANTA; ; ; ; ; ; 
LIMA;CANTA;ARAHUAY; ; ; ; ; ; 
LIMA;CANTA;HUAMANTANGA; ; ; ; ; ; 
LIMA;CANTA;HUAROS; ; ; ; ; ; 
LIMA;CANTA;LACHAQUI;3;1; ; ; ; 
LIMA;CANTA;SAN BUENAVENTURA; ; ; ; ; ; 
LIMA;CANTA;SANTA ROSA DE QUIVES;5;1;2; ; ; 
LIMA;CANETE;SAN VICENTE DE CANETE;69;5;15; ;2; 
LIMA;CANETE;ASIA;65;7;14; ; ; 
LIMA;CANETE;CALANGO; ; ; ; ; ; 
LIMA;CANETE;CERRO AZUL;31;3;10; ; ; 
LIMA;CANETE;CHILCA;35;8;8;2; ; 
LIMA;CANETE;COAYLLO; ; ; ; ; ; 
LIMA;CANETE;IMPERIAL;49;6;4; ; ; 
LIMA;CANETE;LUNAHUANA;9;2; ; ;2; 
LIMA;CANETE;MALA;32;7;22; ; ; 
LIMA;CANETE;NUEVO IMPERIAL;27;1;2; ; ; 
LIMA;CANETE;PACARAN; ; ; ; ; ; 
LIMA;CANETE;QUILMANA;18;2;5;9; ; 
LIMA;CANETE;SAN ANTONIO;25;4;4;4;1; 
LIMA;CANETE;SAN LUIS;13;3;4; ;2; 
LIMA;CANETE;SANTA CRUZ DE FLORES;12;3;8; ; ; 
LIMA;CANETE;ZUNIGA; ; ; ; ; ; 
LIMA;HUARAL;HUARAL;73;13;13; ; ; 
LIMA;HUARAL;ATAVILLOS ALTO; ; ; ; ; ; 
LIMA;HUARAL;ATAVILLOS BAJO; ; ; ; ; ; 
LIMA;HUARAL;AUCALLAMA;29;3;5; ;1; 
LIMA;HUARAL;CHANCAY;36;5;9; ; ; 
LIMA;HUARAL;IHUARI; ; ; ; ; ; 
LIMA;HUARAL;LAMPIAN; ; ; ; ; ; 
LIMA;HUARAL;PACARAOS; ; ; ; ; ; 
LIMA;HUARAL;SAN MIGUEL DE ACOS; ; ; ; ; ; 
LIMA;HUARAL;SANTA CRUZ DE ANDAMARCA; ; ; ; ; ; 
LIMA;HUARAL;SUMBILCA; ; ; ; ; ; 
LIMA;HUARAL;VEINTISIETE DE NOVIEMBRE;2;1; ; ; ; 
LIMA;HUAROCHIRI;MATUCANA;30;2;4; ; ; 
LIMA;HUAROCHIRI;ANTIOQUIA;3;1;3; ; ; 
LIMA;HUAROCHIRI;CALLAHUANCA;14; ; ; ; ; 
LIMA;HUAROCHIRI;CARAMPOMA;3;1; ; ; ; 
LIMA;HUAROCHIRI;CHICLA;14;2;1; ; ; 
LIMA;HUAROCHIRI;CUENCA; ; ; ; ; ; 
LIMA;HUAROCHIRI;HUACHUPAMPA; ; ; ; ; ; 
LIMA;HUAROCHIRI;HUANZA;2; ; ; ; ; 
LIMA;HUAROCHIRI;HUAROCHIRI; ; ; ; ; ; 
LIMA;HUAROCHIRI;LAHUAYTAMBO;1; ; ; ; ; 
LIMA;HUAROCHIRI;LANGA; ; ; ; ; ; 
LIMA;HUAROCHIRI;SAN PEDRO DE LARAOS;2;1; ; ; ; 
LIMA;HUAROCHIRI;MARIATANA; ; ; ; ; ; 
LIMA;HUAROCHIRI;RICARDO PALMA;12;2;3;4; ; 
LIMA;HUAROCHIRI;SAN ANDRES DE TUPICOCHA;2; ; ; ; ; 
LIMA;HUAROCHIRI;SAN ANTONIO;62;6;6; ; ; 
LIMA;HUAROCHIRI;SAN BARTOLOME;9;1;2; ; ; 
LIMA;HUAROCHIRI;SAN DAMIAN; ; ; ; ; ; 
LIMA;HUAROCHIRI;SAN JUAN DE IRIS;1; ; ; ; ; 
LIMA;HUAROCHIRI;SAN JUAN DE TANTARANCHE;2; ; ; ; ; 
LIMA;HUAROCHIRI;SAN LORENZO DE QUINTI; ; ; ; ; ; 
LIMA;HUAROCHIRI;SAN MATEO;9;1; ; ; ; 
LIMA;HUAROCHIRI;SAN MATEO DE OTAO;4;1;1; ; ; 
LIMA;HUAROCHIRI;SAN PEDRO DE CASTA;7; ; ; ; ; 
LIMA;HUAROCHIRI;SAN PEDRO DE HUANCAYRE; ; ; ; ; ; 
LIMA;HUAROCHIRI;SANGALLAYA; ; ; ; ; ; 
LIMA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA;5; ;2; ; ; 
LIMA;HUAROCHIRI;SANTA EULALIA;44;1;4; ; ; 
LIMA;HUAROCHIRI;SANTIAGO DE ANCHUCAYA;2; ; ; ; ; 
LIMA;HUAROCHIRI;SANTIAGO DE TUNA; ; ; ; ; ; 
LIMA;HUAROCHIRI;SANTO DOMINGO DE LOS OLLEROS;22;3;5; ; ;5
LIMA;HUAROCHIRI;SURCO;10;1; ; ; ; 
LIMA;HUAURA;HUACHO;71;13;2; ; ; 
LIMA;HUAURA;AMBAR; ; ; ; ; ; 
LIMA;HUAURA;CALETA DE CARQUIN;6;2;2; ; ; 
LIMA;HUAURA;CHECRAS; ; ; ; ; ; 
LIMA;HUAURA;HUALMAY;19;4;4; ; ; 
LIMA;HUAURA;HUAURA;32;2;2; ; ; 
LIMA;HUAURA;LEONCIO PRADO; ; ; ; ; ; 
LIMA;HUAURA;PACCHO; ; ; ; ; ; 
LIMA;HUAURA;SANTA LEONOR; ; ; ; ; ; 
LIMA;HUAURA;SANTA MARIA;21;6;1; ; ; 
LIMA;HUAURA;SAYAN;30;3;4; ; ; 
LIMA;HUAURA;VEGUETA;12;1;6; ; ; 
LIMA;OYON;OYON;15;4;6; ; ; 
LIMA;OYON;ANDAJES;3; ;1; ; ; 
LIMA;OYON;CAUJUL;1; ; ; ; ; 
LIMA;OYON;COCHAMARCA; ; ; ; ; ; 
LIMA;OYON;NAVAN; ; ; ; ; ; 
LIMA;OYON;PACHANGARA;3; ;3; ; ; 
LIMA;YAUYOS;YAUYOS; ; ; ; ; ; 
LIMA;YAUYOS;ALIS; ; ; ; ; ; 
LIMA;YAUYOS;ALLAUCA;1; ; ; ; ; 
LIMA;YAUYOS;AYAVIRI;5; ; ; ; ; 
LIMA;YAUYOS;AZANGARO;1; ; ; ; ; 
LIMA;YAUYOS;CACRA; ; ; ; ; ; 
LIMA;YAUYOS;CARANIA; ; ; ; ; ; 
LIMA;YAUYOS;CATAHUASI; ; ; ; ; ; 
LIMA;YAUYOS;CHOCOS; ; ; ; ; ; 
LIMA;YAUYOS;COCHAS; ; ; ; ; ; 
LIMA;YAUYOS;COLONIA; ; ; ; ; ; 
LIMA;YAUYOS;HONGOS;1; ; ; ; ; 
LIMA;YAUYOS;HUAMPARA; ; ; ; ; ; 
LIMA;YAUYOS;HUANCAYA; ; ; ; ; ; 
LIMA;YAUYOS;HUANGASCAR; ; ; ; ; ; 
LIMA;YAUYOS;HUANTAN;1; ;1; ; ; 
LIMA;YAUYOS;HUANEC; ; ; ; ; ; 
LIMA;YAUYOS;LARAOS;3; ;3; ; ; 
LIMA;YAUYOS;LINCHA; ; ; ; ; ; 
LIMA;YAUYOS;MADEAN; ; ; ; ; ; 
LIMA;YAUYOS;MIRAFLORES;1; ; ; ; ; 
LIMA;YAUYOS;OMAS; ; ; ; ; ; 
LIMA;YAUYOS;PUTINZA; ; ; ; ; ; 
LIMA;YAUYOS;QUINCHES;1; ; ; ; ; 
LIMA;YAUYOS;QUINOCAY;2; ; ; ; ; 
LIMA;YAUYOS;SAN JOAQUIN;2; ; ; ; ; 
LIMA;YAUYOS;SAN PEDRO DE PILAS; ; ; ; ; ; 
LIMA;YAUYOS;TANTA;4; ; ; ; ; 
LIMA;YAUYOS;TAURIPAMPA; ; ; ; ; ; 
LIMA;YAUYOS;TOMAS;1; ; ; ; ; 
LIMA;YAUYOS;TUPE; ; ; ; ; ; 
LIMA;YAUYOS;VINAC; ; ; ; ; ; 
LIMA;YAUYOS;VITIS;1; ;1; ; ; 
LORETO;MAYNAS;IQUITOS;200;8;13; ; ; 
LORETO;MAYNAS;ALTO NANAY;6; ; ; ; ; 
LORETO;MAYNAS;FERNANDO LORES;15; ;4; ; ; 
LORETO;MAYNAS;INDIANA;12; ;2; ; ;1
LORETO;MAYNAS;LAS AMAZONAS;20; ; ; ; ; 
LORETO;MAYNAS;MAZAN;10; ;2; ; ; 
LORETO;MAYNAS;NAPO;10; ;1; ; ; 
LORETO;MAYNAS;PUNCHANA;85;5;10; ; ; 
LORETO;MAYNAS;TORRES CAUSANA;11; ; ; ; ; 
LORETO;MAYNAS;BELEN;25;3;3; ; ; 
LORETO;MAYNAS;SAN JUAN BAUTISTA;95;4;8; ; ; 
LORETO;ALTO AMAZONAS;YURIMAGUAS;31;1;2; ; ; 
LORETO;ALTO AMAZONAS;BALSAPUERTO;18; ; ; ; ;1
LORETO;ALTO AMAZONAS;JEBEROS;4; ; ; ; ; 
LORETO;ALTO AMAZONAS;LAGUNAS;30; ; ; ; ; 
LORETO;ALTO AMAZONAS;SANTA CRUZ; ; ; ; ; ; 
LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS; ; ; ; ; ; 
LORETO;LORETO;NAUTA;7; ;3; ; ; 
LORETO;LORETO;PARINARI; ; ; ; ; ; 
LORETO;LORETO;TIGRE; ; ; ; ; ; 
LORETO;LORETO;TROMPETEROS;11; ;4; ; ; 
LORETO;LORETO;URARINAS;6; ; ; ; ; 
LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;18;1;2; ; ; 
LORETO;MARISCAL RAMON CASTILLA;PEBAS;12; ;1; ; ; 
LORETO;MARISCAL RAMON CASTILLA;YAVARI;6; ; ; ; ; 
LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;10; ;3; ; ; 
LORETO;REQUENA;REQUENA;8;2;2; ; ; 
LORETO;REQUENA;ALTO TAPICHE;6; ; ; ; ; 
LORETO;REQUENA;CAPELO;10; ; ; ; ; 
LORETO;REQUENA;EMILIO SAN MARTIN;6; ; ; ; ; 
LORETO;REQUENA;MAQUIA; ; ; ; ; ; 
LORETO;REQUENA;PUINAHUA;5; ; ; ; ; 
LORETO;REQUENA;SAQUENA; ; ; ; ; ; 
LORETO;REQUENA;SOPLIN; ; ; ; ; ; 
LORETO;REQUENA;TAPICHE; ; ; ; ; ; 
LORETO;REQUENA;JENARO HERRERA; ; ; ; ; ; 
LORETO;REQUENA;YAQUERANA; ; ; ; ; ; 
LORETO;UCAYALI;CONTAMANA;26; ;3; ; ; 
LORETO;UCAYALI;INAHUAYA;6; ; ; ; ; 
LORETO;UCAYALI;PADRE MARQUEZ;8; ;2; ; ; 
LORETO;UCAYALI;PAMPA HERMOSA;5; ; ; ; ; 
LORETO;UCAYALI;SARAYACU;10; ; ; ; ;6
LORETO;UCAYALI;VARGAS GUERRA;7; ; ; ; ; 
LORETO;DATEM DEL MARANON;BARRANCA;12;2;2; ; ; 
LORETO;DATEM DEL MARANON;CAHUAPANAS;3; ; ; ; ; 
LORETO;DATEM DEL MARANON;MANSERICHE;5; ; ; ; ;1
LORETO;DATEM DEL MARANON;MORONA;10; ; ; ; ; 
LORETO;DATEM DEL MARANON;PASTAZA;10; ; ; ; ; 
LORETO;DATEM DEL MARANON;ANDOAS; ; ; ; ; ; 
LORETO;PUTUMAYO;PUTUMAYO;6; ;2; ; ; 
LORETO;PUTUMAYO;ROSA PANDURO; ; ; ; ; ; 
LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO; ; ; ; ; ; 
LORETO;PUTUMAYO;YAGUAS; ; ; ; ; ; 
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;54;6;17; ; ; 
MADRE DE DIOS;TAMBOPATA;INAMBARI;8;2; ; ; ; 
MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;4;1;1; ; ; 
MADRE DE DIOS;TAMBOPATA;LABERINTO; ; ; ; ; ; 
MADRE DE DIOS;MANU;MANU;2; ; ; ; ; 
MADRE DE DIOS;MANU;FITZCARRALD; ; ; ; ; ; 
MADRE DE DIOS;MANU;MADRE DE DIOS;7; ;3; ; ; 
MADRE DE DIOS;MANU;HUEPETUHE;9;1;3; ; ; 
MADRE DE DIOS;TAHUAMANU;INAPARI;3;1;2; ; ; 
MADRE DE DIOS;TAHUAMANU;IBERIA;7;1;1; ; ; 
MADRE DE DIOS;TAHUAMANU;TAHUAMANU;4; ;2;2; ; 
MOQUEGUA;MARISCAL NIETO;MOQUEGUA;21;2;17; ; ; 
MOQUEGUA;MARISCAL NIETO;CARUMAS; ; ; ; ; ; 
MOQUEGUA;MARISCAL NIETO;CUCHUMBAYA; ; ; ; ; ; 
MOQUEGUA;MARISCAL NIETO;SAMEGUA; ; ; ; ; ; 
MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL; ; ; ; ; ; 
MOQUEGUA;MARISCAL NIETO;TORATA;12;1;4;5;1; 
MOQUEGUA;GENERAL SANCHEZ CERRO;OMATE;2;1;2; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;COALAQUE; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUNA;7;1;2; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;LA CAPILLA; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;LLOQUE; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;MATALAQUE; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS; ; ; ; ; ; 
MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA; ; ; ; ; ; 
MOQUEGUA;ILO;ILO;37;6;2; ; ; 
MOQUEGUA;ILO;EL ALGARROBAL; ; ; ; ; ; 
MOQUEGUA;ILO;PACOCHA;12;2;6;10; ; 
PASCO;PASCO;CHAUPIMARCA;32;6;4;4;1; 
PASCO;PASCO;HUACHON;7; ;3; ; ; 
PASCO;PASCO;HUARIACA;7;1;4; ; ; 
PASCO;PASCO;HUAYLLAY;12;2;1; ; ; 
PASCO;PASCO;NINACACA;7;2;2; ; ; 
PASCO;PASCO;PALLANCHACRA;7; ; ; ; ; 
PASCO;PASCO;PAUCARTAMBO;17;1;3;3; ; 
PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN; ; ; ; ; ; 
PASCO;PASCO;SIMON BOLIVAR;12;2;2;2; ; 
PASCO;PASCO;TICLACAYAN;11;1; ; ; ; 
PASCO;PASCO;TINYAHUARCO; ; ; ; ; ; 
PASCO;PASCO;VICCO; ; ; ; ; ; 
PASCO;PASCO;YANACANCHA;30;4;6; ;1; 
PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;12;1; ; ; ; 
PASCO;DANIEL ALCIDES CARRION;CHACAYAN;2;2;4; ; ; 
PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;4;1; ; ; ; 
PASCO;DANIEL ALCIDES CARRION;PAUCAR;1; ;1; ; ; 
PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;5; ; ; ; ; 
PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;8; ;2;2; ; 
PASCO;DANIEL ALCIDES CARRION;TAPUC;5; ; ; ; ; 
PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;2;3; ; ; ; 
PASCO;OXAPAMPA;OXAPAMPA;16;6;4; ; ; 
PASCO;OXAPAMPA;CHONTABAMBA;6;1;2; ; ; 
PASCO;OXAPAMPA;HUANCABAMBA;10;2;2; ; ; 
PASCO;OXAPAMPA;PALCAZU;8;1;3; ; ; 
PASCO;OXAPAMPA;POZUZO;5; ;2; ; ; 
PASCO;OXAPAMPA;PUERTO BERMUDEZ;16; ;8; ; ; 
PASCO;OXAPAMPA;VILLA RICA;12;1; ; ; ; 
PASCO;OXAPAMPA;CONSTITUCION;9;1;1; ; ; 
PIURA;PIURA;PIURA;159;9;39; ; ; 
PIURA;PIURA;CASTILLA;145;6;12; ; ; 
PIURA;PIURA;CATACAOS;75;5;9;9; ; 
PIURA;PIURA;CURA MORI;12;2;1; ; ; 
PIURA;PIURA;EL TALLAN;10;2;3; ; ;1
PIURA;PIURA;LA ARENA;19;2;2; ; ; 
PIURA;PIURA;LA UNION;21;4;3; ; ; 
PIURA;PIURA;LAS LOMAS;11;1;2; ; ; 
PIURA;PIURA;TAMBO GRANDE;30;3;7; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE;151;2;12; ; ; 
PIURA;AYABACA;AYABACA;12; ;2; ; ; 
PIURA;AYABACA;FRIAS; ; ; ; ; ; 
PIURA;AYABACA;JILILI; ; ; ; ; ; 
PIURA;AYABACA;LAGUNAS; ; ; ; ; ; 
PIURA;AYABACA;MONTERO; ; ; ; ; ; 
